Date,HM-B.ST,ERIC-B.ST,SEB-A.ST,SWED-A.ST,VOLV-B.ST,TELIA.ST,SHB-A.ST,ATCO-A.ST,SKA-B.ST,INVE-B.ST,ELUX-B.ST,ASSA-B.ST,SCA-B.ST,ALFA.ST,INDU-C.ST,AZN.ST,ATCO-B.ST,ESSITY-B.ST,GETI-B.ST,KINV-B.ST,HEXA-B.ST,ALIV-SDB.ST,SKF-B.ST,LATO-B.ST,SAND.ST,INVE-A.ST,MTG-B.ST,FING-B.ST,Median_Return,HM-B.ST_Target,ERIC-B.ST_Target,SEB-A.ST_Target,SWED-A.ST_Target,VOLV-B.ST_Target,TELIA.ST_Target,SHB-A.ST_Target,ATCO-A.ST_Target,SKA-B.ST_Target,INVE-B.ST_Target,ELUX-B.ST_Target,ASSA-B.ST_Target,SCA-B.ST_Target,ALFA.ST_Target,INDU-C.ST_Target,AZN.ST_Target,ATCO-B.ST_Target,ESSITY-B.ST_Target,GETI-B.ST_Target,KINV-B.ST_Target,HEXA-B.ST_Target,ALIV-SDB.ST_Target,SKF-B.ST_Target,LATO-B.ST_Target,SAND.ST_Target,INVE-A.ST_Target,MTG-B.ST_Target,FING-B.ST_Target
2017-09-08,-0.0034533643748446696,-0.00842695332617216,0.0,0.010446328986148501,-0.006097622751060294,0.0018454968167944674,0.0025906489881750705,-0.003775946895812843,0.0005596312547480053,-0.000817628231014278,-0.006080076235484011,-0.009637171241852704,0.0007752411125241387,0.004305721413443431,0.0005110173994640199,0.006958250497017815,0.0017253315989274043,-0.00044427410397152034,-0.008236142878405128,0.0,0.007743904347165653,0.008092485549132888,0.005743517375885521,0.006937531592233537,-0.001482620126695977,0.0008339943919604131,0.002082596868308917,-0.01082709646260005,0.0005596312547480053,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0
2017-09-11,0.029207890576655293,0.010241909499984603,0.014970060336177538,0.01597741469795655,0.0054533269829586395,0.007894716764751175,0.007751933198833161,0.019583077242618208,0.017897074349131126,0.02100376857953168,0.020870817990292334,0.010303394866635784,0.006196651860165714,0.014469436548380177,0.009703748043262905,0.029615004935834133,0.016190127416154665,-0.008888888888888835,0.0346021197491051,0.021365758604875662,0.007428312099503787,0.014334862385321001,0.02411159673733021,0.008858282868066558,0.011878334376576705,0.019722239176432232,0.0055420782584250095,0.007601095264340163,0.014334862385321001,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0
2017-09-12,0.00962000990243328,0.004314080248195573,0.007866303596498092,0.006475528099145089,0.004067837989936374,-0.0023498734825248,0.012820527655595937,0.00650556951053316,0.0010988843310011376,0.012022442283618373,-0.0014099311602284725,0.019830028328611915,-0.0023093749581528655,0.0036978179448354798,0.008093101306088979,0.010546500479386323,0.008474595011311647,0.0,0.0033444579858004087,0.022559366754617338,-0.0007627939591334787,0.010740531373657491,0.003097893549616204,0.005853643649961882,-0.004402056535796506,0.013347844769860062,-0.007578347137996877,-0.016898025387472537,0.004314080248195573,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0
2017-09-13,-0.0028584605153559872,-0.01095365380558233,0.0029268590415396645,-0.00045958685988289893,0.002025575831233084,0.0015703055411848688,0.0,-0.0003077602430429094,-0.010428067663602159,0.0010560306941749253,0.0024708632775274353,0.0022221883138020537,-0.005401328503581437,-0.0010526155170641482,-0.0010034969652772396,-0.008538899430740043,-0.004033635994793006,-0.002690610329666443,0.004666661422141338,0.0008023428888586093,0.011704830836568592,0.011744966442952975,0.007412058383390097,0.009699321191076526,-0.009579980380566955,-0.001881753244707629,-0.005900705389088379,-0.004910965408860379,-0.00045958685988289893,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
2017-09-14,0.019589062517656464,-0.00304016052047551,0.0,-0.001379324375897939,0.01010781712731279,0.0010452290318494484,-0.003375517841614828,0.008620680606500342,-0.0038824012001887898,0.005274261433589,0.005985877674380191,-0.0011086305710018562,-0.006982109690456095,0.0031611740520518516,0.007031611519672687,-0.000956937799043045,0.014174799176699393,0.006295005367334072,0.007962811547663318,0.0020039787576089374,0.011066383188091722,0.11332227750138202,0.006744272247472649,0.02209416988924917,0.005208356010753423,0.005117221859759269,0.0024441040219211896,0.02128314466358816,0.005274261433589,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1
2017-09-15,0.016869757293722865,0.0,-0.009727626170366155,-0.009668466271788079,-0.010006671521520238,0.0002609846299868046,-0.011007606157537708,-0.007631267179931456,-0.010022288366295151,-0.004197287650260284,-0.002100091815889882,-0.005549389661128723,0.01250004768371582,-0.004201616694398003,-0.0004987835586813816,-0.010536398467432928,-0.01264553758459408,-0.009830191770522023,-0.0013166055848717884,0.0003999941716985589,-0.00771142023128546,-0.00844091360476662,0.006699184676978831,-0.0037594127832941693,0.0022205784920263927,-0.014469518321094998,-0.0027864390950225193,0.012383008158682651,-0.004201616694398003,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1
2017-09-18,-0.010599092404413923,-0.001089070730270647,0.0,0.007903286378448948,0.01010781712731279,-0.016962461666373607,0.0017122897718215846,0.01107347798665792,0.014623120360519382,0.012908308265801693,-0.01543314909233695,0.01060272984168753,-0.0030864902502700797,0.014240489774921539,0.0024950100560297006,-0.0038722168441432947,0.013481592025444078,-0.003158899764218681,0.0019775460974238435,0.005197953012679779,-0.004011055220339621,-0.02403605408112164,0.00967931527639232,0.011320725926813102,0.012555318936052995,0.017944552263636115,0.0003492673652014666,-0.22136043784404547,0.0024950100560297006,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0
2017-09-19,-0.005123385469780639,-0.004361115575177488,0.0009823032526850017,0.003228768165999929,0.0006671521520187351,0.026811844579889055,0.0,0.0006084656714138159,-0.004434522284007314,0.004161264248415231,0.00035624997281669124,-0.002208774940873237,0.004644010198823656,0.0015600782475133634,0.0034843814250782312,0.01263362487852282,0.00332558105637748,-0.013580806169717796,-0.0059209974804077525,0.010739807363298493,-0.006544121521568247,-0.009748589020010301,0.01677653178042915,0.004664179237257038,0.006564555260619276,0.007745710319873034,0.0010474362603012377,-0.1287356033790319,0.0009823032526850017,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0
2017-09-20,0.025280869579504595,-0.024529105029076015,0.003925431991061545,-0.00045979817708330373,-0.002666625976562531,-0.005170650500555762,0.0,-0.004560626034274762,-0.0055679285412920665,-0.00025901606302702884,0.0017806155198527573,-0.004980597186961533,0.006163351563549746,0.0010384057212058373,-0.0024801586550710075,-0.0028790786948176272,-0.005634694925706896,0.00045895413637842,0.004632688230618021,-0.0015741604910990414,-0.0017735394143510996,0.006735751295336767,-0.004714219600144176,0.0027855437349917356,-0.006521742918833118,-0.003710559082372833,0.005580739496353182,0.03562007864272654,-0.00045979817708330373,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1
2017-09-21,-0.0031963330969962955,-0.0011225692867715686,0.013685179420533045,0.005979775014974598,0.019384985148180656,-0.0002598316437667503,0.01623932141705109,0.007025047312243071,0.012318011607273194,0.005440430319988643,-0.003910391240344868,0.006674065227333381,0.014548191483072515,0.013485429479109357,0.009945300543504176,0.005774783445620768,0.0039999543359385825,-0.006880733944954143,0.011198894143809035,0.004335766542912678,0.0007614387620924479,0.013896037056098764,0.008880994992334523,0.012962977091471428,0.002188185086873018,0.009577031556182947,0.0034686154946257375,-0.02802553744048475,0.005979775014974598,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0
2017-09-22,0.003206582402457414,0.017756733446302242,0.0038572954450379893,0.0013717560857067213,-0.003278688524590123,-0.0033792842212148066,0.004205219310519315,-0.0003033404800115713,0.007190282244550872,0.0028343367333578673,0.00571017080603875,-0.004419906363302806,0.009811343786851445,0.005117707427001017,-0.003446638040347838,0.02200956937799048,0.0,0.002309468822170979,-0.00977198587241912,0.0011774828510990876,0.004818640845710043,0.010152284263959421,-0.0011736910528511446,0.0,0.0021834073873894244,0.0028985668076828563,0.0010370218239874607,0.043250422495697105,0.002309468822170979,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1
2017-09-25,0.015981735159817267,0.010379885896066421,-0.0028818004491888427,-0.0022831050228310223,0.007236882259971322,0.001825761464413933,-0.0016750037784798444,-0.0009101758807346094,-0.013728720023100216,0.003083200544235387,0.0014194374711011815,0.0,0.009716016607674849,-0.00865578921116561,0.003458558439429993,0.014044943820224809,0.0009960046110222276,0.016129032258064502,-0.0046052580952771205,0.0035279767263964867,-0.0040383222071326275,0.007035175879396949,0.006463020700582911,-0.005484446670498078,-0.005809657061641715,0.0036783864267821986,0.00759666474102505,-0.030988361400928865,0.001825761464413933,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0
2017-09-26,-0.007640435722436778,0.016393442622950838,0.0038535056331832074,0.007780306399277848,-0.0019595234474057976,0.001301724479541022,0.008389271049124458,0.00789551924852172,0.005011101703223941,0.005379114078758018,0.0010630691431496864,0.011098779322257446,0.009622411060238534,0.005136106911526106,-0.002954239711887574,-0.0009233610341643494,0.0063018653191386775,-0.00045354241957196173,-0.008592181662683052,-0.00039061931818062945,0.0,0.01696606786427135,0.0029188557565227313,-0.011948557125861292,-0.0014609601582403764,0.004450293735683841,0.0017135055259518417,-0.012532335976253695,0.0017135055259518417,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
2017-09-27,0.007246335247339308,-0.006451596495925749,0.021113288311606082,0.018165304520600056,0.007198892819092251,0.0007800986663635268,0.014975031565420238,0.01114793359481614,0.03545702989742039,0.005350334021695824,-0.0396459649217924,0.007683914263023617,0.013196503902513701,0.004087905284788418,-0.0029629931037808976,0.0,0.011535884247687145,-0.009981837609648325,-0.0033333098709833475,0.0054709129006624835,0.013177864733195932,-0.012757605495583912,0.01105933563873096,0.0037209444267805036,0.008046861347597911,0.008079164678954642,0.004447527300155851,-0.03282275894186726,0.0054709129006624835,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0
2017-09-28,-0.050809299024658694,0.00476184853620909,0.0,-0.004906292862173811,0.016244315134161358,-0.009093330048207449,-0.004918051299933945,0.019070396668051215,0.0037453837875400797,0.006588966201976021,0.011057867581999892,0.008169934368925214,-0.008683046126922833,0.010687053961911497,0.009410644936659107,0.006469500924214389,0.02346040977800934,0.0032080520533106505,-0.01070234863980457,0.018266558315681136,0.013006534057494745,-0.0029821073558647937,0.0115141049806462,0.012974990788513718,0.016690787164366006,0.005170630980139812,-0.0027248340790170245,-0.009049851150223831,0.005517227348240006,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0
2017-09-29,-0.0004737380418008419,0.007539903115560742,0.008458660836203169,0.009412778069365801,0.003836356310299882,0.005768254436911091,0.012355862376244309,0.008479497940728553,0.005863490452764797,0.012839817294062028,0.008384926796267234,0.004862203494369721,0.007299270072992803,0.00151051250629064,0.012266928177449898,0.005509641873278293,0.0054123141439736955,0.012334455378322451,0.03245431406570809,0.013740464461849733,-0.003209884048180456,0.005982053838484491,0.010244752891418907,0.009149130577118747,0.0028551814218895633,0.011831291789970555,0.007513641187511633,0.041552482147845904,0.008384926796267234,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1
2017-10-02,0.0018957056705419806,0.00235194802811467,-0.008387712024992,-0.008436917949519507,-0.004458579288166842,0.0015640656318853807,0.00976400780441522,0.0063786870842954535,-0.0037095758323418826,0.006711439942724384,0.012653705688924433,0.0021505048198084964,0.00507244165392895,0.0030166220308076586,0.004362549118618109,0.01461187214611881,0.0015832840527270076,0.007671466161639273,0.018336655449088912,-0.003388504989038754,0.00445872625604915,-0.0069375619425173785,-0.010140862263424255,0.005439695897737629,0.00498217083251129,0.006354855207897803,0.010847527714058947,-0.001315130913527196,0.004362549118618109,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0
2017-10-03,0.01513723888089702,-0.024104117797979052,0.004699248052908889,0.004478280279146318,0.008317357814300985,0.005986553042563791,-0.0032231979383136045,0.005473912740023179,0.012234058785945745,0.018271589867862703,0.01749370736364919,-0.004828293594173472,0.0050468418431428574,0.016541368680490276,0.009652509794677133,-0.0027002700270026825,0.0022131066079580375,0.03134796195402423,0.01543409451727884,0.012089185187450502,-0.0014796228038526094,0.004990019960079861,0.011952226180938608,0.012623999157945986,0.005665649685311136,0.016923496616125577,-0.005700931589234348,0.011413525297356841,0.008317357814300985,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1
2017-10-04,0.012581532485790303,-0.00852457682291663,-0.005612707816246787,-0.007579121378121001,0.01078678224876195,-0.006985781296357407,-0.0024251993079908996,0.0011461470187248413,0.0042039045660984264,-0.0036372454466536697,-0.005964874727051206,0.004312684915136478,0.004304204661308431,-0.0044379149000493,-0.0009560083707442768,0.0018050541516245744,0.0059936653718397626,-0.009552743895308358,0.008866360907930693,0.0011198044743632174,0.0007409406404654817,0.013902681231380276,0.004499454657067359,0.008904719259349436,0.00352116651582568,-0.0032290568575218392,0.03946040991930322,0.02517355038410729,0.0013129236400779565,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1
2017-10-05,0.001840745010892153,0.021604927889103287,0.0018814387817542855,0.0008984588623468515,0.0006276889065348623,0.012245893510313577,0.017017795461964136,-0.008300024106620119,-0.004709623896013482,0.008517887690409065,0.0007059609364363784,-0.049919500265247385,0.01714281354631697,-0.000990574315444137,0.013875568882700362,-0.0045045045045044585,-0.009407358530682086,0.014905715938216213,-0.004394219716054137,-0.002237204437143925,0.0014807182073115488,0.003917727717923647,-0.002239692842124552,-0.005295728926340226,0.006315793026593131,0.009220065585798354,0.0012978768574438693,-0.018204888406106456,0.0012978768574438693,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2017-10-06,-0.0036747958795241287,0.00820028197807443,0.0,-0.002693025562375051,-0.010664974989560982,-0.002059151081066579,0.004780894646192468,-0.00606054222041541,-0.01787588828095299,0.0012065637243345861,-0.018342166083011202,-0.002259852522510597,-0.030898834867105984,-0.003966301754397605,-0.004719207309125784,0.0,-0.013295324688935128,-0.011231127876957347,-0.015762944816379076,0.0,-0.004435652570905724,0.0009756097560975618,-0.010662143260508739,-0.0017745958620924984,-0.013946934656152599,0.0007407105999228669,0.0035644751139034536,0.01336785445743649,-0.0036747958795241287,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
2017-10-09,0.009681909463389982,0.0273972334300725,-0.0037558828721023785,-0.009900976500709091,-0.005072942721871976,0.00748003384326168,-0.0071371880965563905,-0.0011614556056217529,-0.008565343026639582,0.0024102193654154114,-0.012576343505111609,0.0056625139605819275,0.0101448833078579,0.0009955809512582903,0.002844979236036105,0.009954751131221684,0.0022457671625126796,0.011358698876555717,0.005765547359971812,0.0037369673503135914,-0.0029702988620738946,0.00974658869395717,-0.006806562265854854,0.0026666937934027857,-0.0021217551619492347,0.0014804000039154719,-0.001614468490719112,-0.014893654513735921,0.0022457671625126796,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0
2017-10-10,-0.007305963942993765,-0.02083333333333337,-0.002827478102522818,-0.0013636502352627478,-0.008285454707069206,0.0035842136386654566,0.0007987356606689033,0.0014534785428277353,-0.0032396914395967924,-0.004808848351408712,0.004366784596058215,0.0028153152185623753,-0.0021519928701827507,-0.009945300543504287,0.0009456120484263586,0.0017921146953405742,0.0009602963528314579,0.008639308855291628,-0.0063694477484615986,0.0003722953960039188,-0.003723951350109722,-0.007722007722007707,-0.01370650526336703,0.008865247987104752,-0.0014173595525533988,-0.007144601971154407,0.0035575583244058517,-0.0354211965408342,-0.0014173595525533988,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0
2017-10-11,0.008739692771924101,-0.009787214563248048,-0.005671135030327901,-0.012744665865504934,-0.013496182655150846,0.0,-0.002394294573548783,0.004934724486711728,0.003791966008114045,-0.00024161900215113885,0.004710182274852093,-0.0028074114703252606,-0.005032438363160918,0.010045203107428069,-0.0033065515273168478,-0.0062611806797853164,0.007355295781670268,-0.009421828472129246,0.0,0.000744313687448761,0.004983783639192163,-0.0077821011673151474,0.007527522146670407,0.0017574423803066175,0.002129170754442411,0.00024815410301637364,-0.001611346754098797,0.008508806283074932,0.0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1
2017-10-12,0.010031905689134701,0.007090631926638391,0.003802295983674764,-0.0018441397313975205,0.01107489868561684,0.003316353713904485,-0.00400000458716121,-0.004910492558839907,0.0016190126649593406,-0.0019332716688454932,0.006851741649435805,0.005630630437124751,0.015896042659342413,0.0014917343802283156,0.0018957056705419806,0.0027002700270026825,-0.004444480110504911,-0.0034587247782214003,0.003205105662189567,0.0026031603382001833,0.008678403354406283,0.0019607843137254832,0.015517223840472383,0.014035074334395548,0.0007081778245077164,0.00024809253783519836,0.0032278947659514223,-0.003996481896449078,0.0026031603382001833,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0
2017-10-13,-0.0013544155835567562,0.03477706646599432,-0.007575714336391148,-0.012009266067046775,0.001933009392119045,0.005085098879509031,-0.02811241820131749,-0.007256845045576221,0.004310278915198751,-0.001210653753026647,0.015043017767674138,0.0027995519759960175,0.013513469516391874,0.006951386284514971,-0.005203362708066983,0.006283662477558405,-0.0009566217911631814,0.005639926471834311,0.0006389863841200771,-0.0011127434952096227,0.002704027769946382,0.0009784735812132794,0.007923085339291314,-0.0008650387148878558,0.009908040611586122,-0.0004960620063884091,0.000643470067814178,-0.0013374112731859844,0.0009784735812132794,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0
2017-10-16,-0.009945736792921211,-0.003711346498469714,-0.00954198445496346,-0.00233754097366623,-0.005144714159214248,-0.005312397949848613,-0.0016529207380606703,-0.0035088184292305646,-0.006437752079051062,-0.002909120501893958,-0.013761511304215102,-0.010050267953187308,0.005614056503563614,0.001972356461860114,-0.004755111676122414,0.004460303300624524,-0.004468531388448049,0.005176863384140029,0.001277156682509828,0.001856738650733769,-0.005883798931688333,0.0009775171065493637,0.0022458949061006095,0.00259742901954807,0.010511568230256785,-0.0004963082060328583,0.01832797598432112,0.008482120425822082,-0.0016529207380606703,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1
2017-10-17,-0.0182648401826484,0.0020695048582917153,0.0077070847672748855,0.009840703671876838,-0.010342539601095546,-0.0012715981039829183,0.024006636869579934,-0.009389678544473257,-0.01889848843236286,-0.008023311186261983,0.002146743203860435,0.004512143474268759,-0.011863202456654287,0.0004921560286297311,-0.0009555515782421198,0.002664298401420906,-0.007053571364378675,-0.0021459227467811592,0.0,-0.002965216092035372,-0.008631319602410925,0.0,-0.011764740075717817,-0.007772033697413971,-0.005547890147350021,-0.009433932244610421,-0.0012630428145435912,-0.019920395128948942,-0.0021459227467811592,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0
2017-10-18,-0.0009302183639171568,0.016109100030788692,-0.004780114792484524,-0.008816677013848584,0.017635511695647033,-0.0012732171244643764,-0.015359745837567385,0.030805740694538564,0.003852487396802662,0.00710782817765776,0.013923576481303934,0.0028074114703251496,0.015536700942187176,0.00344317234498015,0.00047819627837353273,0.0,0.023571237211188256,-0.003010739562331999,-0.04017859235273591,-0.0033456762445852606,0.008209010495494606,-0.0009765625,0.011904796917101779,0.0008703087275292454,0.016039097837501792,0.006265664160401085,0.007587762710958179,-0.0018066044124310787,0.0028074114703251496,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0
2017-10-19,-0.0027933244645766964,-0.008739843465605857,-0.006724274337200908,-0.009363295612598188,-0.004492919990570554,-0.006884254190720029,-0.0024630308356160535,0.020689583634677877,0.00657901451308307,-0.004380598247032852,-0.008098605516253743,0.008958515061859629,0.010431154159712408,0.002450980392156854,-0.0028680251122327194,-0.0008857395925597755,0.015141911773595584,-0.009059560292787094,0.029900328798455833,0.004848866200862334,0.0019738257749402077,-0.017595307917888547,0.0056022408963585235,-0.004347826086956497,0.009608716750717061,-0.005479482458359275,-0.011609654333544328,-0.0085973585927126,-0.0027933244645766964,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0
2017-10-20,0.013538791767462977,0.07955712593186126,0.018375256265381834,0.00945179556857667,0.06963241371996287,0.0010269811230763093,0.0016460530416717578,0.008727509076993378,0.0005446124259396168,0.012466404369168238,0.00106495601294343,-0.024417280638179828,-0.002752987934425244,0.0019559603740066933,0.017737281112092163,0.0,0.011497863044550583,-0.006094879908944195,0.019354836555455446,0.0011135695734090234,0.004186125325213341,-0.00497512437810943,0.008356545961002881,0.0008733491189614195,0.015635667444713564,0.01026798454509703,0.04031742332143984,-0.007302567621661815,0.004186125325213341,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0
2017-10-23,-0.011976075681342513,0.009496675888114314,-0.004748337944057157,-0.0037453325322945874,-0.009041591652715453,-0.03641964407574805,-0.0016433480036918136,0.0011163977595476382,-0.0021774300660281076,-0.00410432679123518,0.004255357947803962,-0.017633709042672474,0.00483100232241096,0.014641288869513547,0.0004709884281168808,0.0008865248226950229,0.0018432969613282335,-0.007008349023775007,0.005063294953915332,0.006303308569180155,0.0044139640748674935,0.006999999999999895,0.008839812726605611,-0.0034904147574594813,0.004685375043018913,-0.0012394645700671836,-0.0204455368859634,-0.045057467852673505,-0.0012394645700671836,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0
2017-10-24,-0.00046622892081871203,0.006585107508429333,-0.007633616683796363,-0.03148494761352327,0.002433145803675041,0.004791064855946159,-0.004938290216724095,-0.002787826105041691,0.0,-0.0014545602509469235,-0.030014130082850365,0.007527522146670407,0.00824173693639163,-0.012025012378041655,-0.005649703308499232,-0.015057573073516406,-0.007973007051429004,0.004852254602221162,-0.010705240662262971,-0.006263825742700235,-0.006591817327261995,0.009930486593842991,0.002190547005007426,0.0,-0.031312404990604836,-0.0027302211967723533,-0.02056069339922384,-0.036591244893287245,-0.002787826105041691,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0
2017-10-25,-0.002332089618628519,0.011214924749926913,-0.019230769230769273,-0.0038816255607290184,0.0,0.0005298134506932506,-0.01571547195950984,0.013978099034596125,-0.0038188594467427617,-0.0012138868837314742,-0.001456124747279075,-0.02298850574712641,0.00613074848620454,-0.0063290546815882864,0.0,0.007194244604316502,0.013292134178641168,-0.011413547272538405,0.006365327414288746,-0.007786416456574741,0.0017203638049367864,-0.01179941002949858,0.002185758997182319,-0.0035025736179805644,0.028198015277848487,-0.001991009998190796,0.0025444867623800604,-0.012993508817285337,-0.001456124747279075,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0
2017-10-26,0.0014025388514176118,-0.044362250995805264,0.00196075439453125,0.01899656034345587,0.026698991595907273,0.003441913331735602,0.004201685452473791,0.00578995868248855,0.014238722660571135,0.01579970854748125,0.016769921029092583,0.019411782657398957,0.020988531940200117,0.018618263984967687,0.02083337698320009,0.0035714285714285587,0.01525317437346807,0.07815278127006664,0.038583179388119504,0.026158468953556335,-0.000981376706427728,0.018905472636815857,0.007633637960007933,0.010544788366098734,0.021404730263615113,0.014962593516209433,0.0034898384598531784,-0.14987347039497556,0.01525317437346807,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0
2017-10-27,0.008403375711498073,0.006769796304761044,0.002935450691938346,0.002868098050996082,-0.008865248386847435,0.0015830489756782917,0.0016736687206218015,-0.0016447037493726446,-0.05453558861315322,-0.000717845889806501,0.054141259759870275,0.012117661902748988,0.009946949400824412,0.024531054609145286,0.0013914090189066641,-0.003558718861209953,-0.0060096287105742,0.00864905608868094,0.010353243319656924,0.005826670481871465,0.07318268108333692,0.0185546875,0.008657958973509627,0.007826100225033938,-0.0013097933802255213,0.001474216470554346,0.008852402820104466,0.07980953266317514,0.005826670481871465,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1
2017-10-30,0.006481453224464806,-0.005763674187471257,0.0,-0.005243117671662967,-0.010137131658785048,-0.0026343118159346535,-0.0016708722340275095,0.0005491010425211496,0.03712164348045377,-0.01412833766822763,0.007823142948104156,0.005131181223441805,0.00919234319390383,-0.009859183584580378,-0.009263548200742044,0.00267857142857153,-0.0024183727555269208,-0.006533241668445489,-0.009041590078977313,-0.012309936547252653,-0.025858105042536716,-0.012464046021092967,-0.003218835109295992,-0.006902528397112917,-0.001967214217769575,-0.013984328070848151,0.0012535432394384927,0.11858793554529368,-0.0026343118159346535,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
2017-10-31,-0.03311866214527348,0.01835750266549674,0.006829238519435954,-0.004312380975777241,-0.0006024464067205804,0.023507643299009784,0.004184105158697049,0.00768385615328171,0.01156382584882465,0.00777260528193513,-0.0010124809597954476,0.002268825238573191,0.02277163350353617,0.005689958472071988,0.006077620798750294,0.011576135351736516,0.007575774423478787,0.02877106416850661,0.002433060304800172,0.00696480702741753,0.008456665056673751,0.01941747572815533,0.0479009351469446,0.010425756677195253,0.004599179034797007,0.008957467425199539,-0.0003130513314674177,0.02021692669038111,0.00768385615328171,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1
2017-11-01,-0.013320661714601556,0.009487665896802389,-0.001937954982135226,-0.010587088142122059,0.0060277277684770425,-0.0028387254284274466,-0.003333323820991052,0.0024509857465113694,-0.010887316457405816,0.0009640730353546179,0.03209457949922201,-0.006225188815644156,0.008269739675541121,-0.0023573785271649994,0.010223034291080069,0.022887323943661997,0.004812016171994005,-0.024770263174787588,-0.02305819129445119,0.002912323818111684,-0.0055904997208109375,0.006666666666666599,-0.01592188440326814,-0.006018955797663983,0.006540296157746317,-0.0007397972699598743,0.014402014776914163,-0.06234898520831256,-0.001937954982135226,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0
